名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
沈阳铁道青年国际旅行社,辽宁,沈阳,沈阳,024,150****2931,铁西广场,贵和街小北三路3-3-15门,景点,旅行社,123.372553,41.802423
佳通旅行社,辽宁,沈阳,沈阳,024,,太原街,中山路111号,景点,旅行社,123.413999,41.797089
佳信旅行社,辽宁,沈阳,沈阳,024,,长青街,长青街35号万泉商务大厦1层,景点,旅行社,123.47456,41.78133
中国旅行社,辽宁,沈阳,沈阳,024,89101066,苏家屯区政府,枫杨路78号房产大厦(枫杨路)1楼左侧,景点,旅行社,123.345495,41.661381
青年国际旅行社,辽宁,沈阳,沈阳,024,,北站/市府,北站路112号瑞心东方酒店1136室,景点,旅行社,123.440485,41.818635
中国国旅,辽宁,沈阳,沈阳,024,22595707;22595717,南市/马路湾,南三经街71号,景点,旅行社,123.427635,41.783755
中国旅行社,辽宁,沈阳,沈阳,024,83251245;137****1425,南市/马路湾,十四纬路17号,景点,旅行社,123.426661,41.782991
中国旅行社总社,辽宁,沈阳,沈阳,024,31223325,北行/辽大,长江街商圈岐山中路50号,景点,旅行社,123.414107,41.823047
园林国际旅行社,辽宁,沈阳,沈阳,024,62467158,五爱市场,热闹路60号甲,景点,旅行社,123.450216,41.788266
好运旅行社,辽宁,沈阳,沈阳,024,89117766,苏家屯区政府,海棠街33号博宇大厦710室,景点,旅行社,123.34575,41.66409
沈阳书画院,辽宁,沈阳,沈阳,024,22515763,西塔/北市场,总站路115号建筑大厦附楼2层,景点,美术馆,123.428024,41.809844
沈阳科学宫,辽宁,沈阳,沈阳,024,23978049;23978016,五里河,青年大街201号,景点,科技馆,123.436226,41.761732
辽宁工业展览馆,辽宁,沈阳,沈阳,024,83939308,南湖公园/三好街,彩塔街38号(辽宁电视台旁)（工业展览馆地铁站C口旁）,景点,展览馆,123.433732,41.773052
辽宁省农业展览馆,辽宁,沈阳,沈阳,024,31025015,东陵路/沈阳农业大学,马官桥街道东陵路78号,景点,博物馆,123.550391,41.823036
沈阳金融博物馆,辽宁,沈阳,沈阳,024,24867711;24842454,中街/故宫,朝阳街少帅府巷48号,景点,博物馆,123.459822,41.794055
舍利塔滩地公园,辽宁,沈阳,沈阳,024,,塔湾,舍利塔街道塔湾街,景点,公园/广场,123.379973,41.834015
沈阳铁路陈列馆,辽宁,沈阳,沈阳,024,62077168;62077705,苏家屯区,山丹街8号,景点,博物馆,123.361474,41.682637
大法寺,辽宁,沈阳,沈阳,024,81748923;88573009,大东广场,大北街道八王寺街120号（近沈阳大学南门）,景点,宗教,123.461783,41.817711
沈阳城市规划展示馆,辽宁,沈阳,沈阳,024,31378969,浑南新区,五爱街156号,景点,陈列馆,123.441091,41.759723
中国旅行社,辽宁,沈阳,沈阳,024,86263688,南市/马路湾,三经街17号辽宁日报社西侧（近中山路）,景点,旅行社,123.425281,41.799519
大东广场,辽宁,沈阳,沈阳,024,,大东广场,大北关街36-1号,景点,广场,123.463927,41.818691
重型文化广场,辽宁,沈阳,沈阳,024,,北一路万达,兴华北街8号(,景点,广场,123.383164,41.812976
辽沈晚报文化广场,辽宁,沈阳,沈阳,024,,吉祥市场,北洮昌街8号-1附近,景点,广场,123.469486,41.824222
中街步行街,辽宁,沈阳,沈阳,024,31655128,中街/故宫,中街路与东顺城内街交叉口东40米,景点,步行街,123.464621,41.801572
夏芳园,辽宁,沈阳,沈阳,024,,小河沿,万泉街4号,景点,公园/广场,123.468345,41.79015
