名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
凤岭公园,江苏,南京,高淳区,025,,镇兴路沿线,大丰路与镇兴路交叉路口往西北约90米,景点,公园/广场,118.874504,31.329445
夫子庙游船码头,江苏,南京,南京,025,52300870,夫子庙地区,西市与贡院街交叉口东南50米,景点,城市观光,118.789558,32.019844
高淳宾馆会议中心,江苏,南京,高淳区,025,68617666,宝塔路沿线,南漪路2-8号,景点,景点/周边游,118.880592,31.322426
高岗里古建筑,江苏,南京,南京,025,,秦虹村/中华门,鸣羊街与饮马巷交叉口东南方向151米,景点,历史建筑,118.775826,32.014568
高座寺,江苏,南京,南京,025,52411523,虹悦城,雨花路215号雨花台风景名胜区名胜古迹区内,景点,宗教,118.781876,32.001118
固城湖国家城市湿地公园,江苏,南京,高淳区,025,180****2306,高淳区,淳溪街道史家路与慢城绿道交叉口东北150米,景点,城市公园,118.90934,31.326111
国家水利风景区,江苏,南京,南京,025,,升州路/集庆路,平江府路80-1号南京夫子庙-秦淮风光带内（西侧）,景点,自然风光,118.769707,32.013676
国民革命军兵工专门学校旧址,江苏,南京,南京,025,,秦虹村/中华门,应天大街390号,景点,历史建筑,118.784401,32.006592
黄埔旅行社,江苏,南京,南京,025,84804337,珠江路沿线,黄埔路2-2号黄浦大酒店1楼,景点,旅行社,118.811127,32.042686
江宁会展中心,江苏,南京,南京,025,,江宁百家湖,双龙大道1528号,景点,展览馆,118.820305,31.938044
江苏油画雕塑院,江苏,南京,南京,025,,新街口地区,长江路266-1号,景点,美术馆,118.794228,32.043842
井亭遗址,江苏,南京,南京,025,,玄武区,中山门外石象路7号中山陵园风景区,景点,古代遗迹,118.839329,32.055059
拉贝旧居,江苏,南京,南京,025,,南大/南师大,广州路小粉桥1号,景点,纪念馆,118.783257,32.050632
溧水体育公园,江苏,南京,溧水区,025,,溧水区,永阳街道体育公园路71号附近,景点,城市公园,119.038658,31.63472
刘智墓,江苏,南京,南京,025,,南京南站/明发,郁金香路58号,景点,古代遗迹,118.776421,31.980902
六合城墙,江苏,南京,南京,025,,雄州,复兴桥北,景点,历史建筑,118.830818,32.345356
旅游百事通,江苏,南京,南京,025,86469079;137****8228,应天大街/文体路,南湖路97号（靠近集庆门大街和南湖路交接处）,景点,旅行社,118.752821,32.021044
东晋梅岗,江苏,南京,南京,025,52411523,秦虹村/中华门,雨花东路附近,景点,植物园,118.782364,32.002975
秦淮民居群钞库街河房,江苏,南京,南京,025,52248894,夫子庙地区,大石坝街150号李香君故居内,景点,历史建筑,118.788818,32.018448
南京大学拉贝与国际安全区纪念馆,江苏,南京,南京,025,,南大/南师大,汉口路22号,景点,纪念馆,118.783333,32.050426
南京太湖世家美术馆,江苏,南京,南京,025,,雄州,永宁路1号,景点,美术馆,118.84166,32.339939
南京邮电大学三维通信楼,江苏,南京,南京,025,,仙林大学城,文苑路9号,景点,展览馆,118.931462,32.107052
南京平山森林公园,江苏,南京,南京,025,57737719,六合区,马鞍街道,景点,森林公园,118.844695,32.459992
浦发银行时尚广场,江苏,南京,南京,025,,珠江路沿线,太平北路74号,景点,公园/广场,118.795959,32.046234
启后祠,江苏,南京,高淳区,025,,高淳区,桠阳线与高团线交叉路口往南约100米,景点,宗教,118.860921,31.361816
千佛岩,江苏,南京,南京,025,85761831,摄山,栖霞街88号(近栖霞大道)栖霞山风景名胜区栖霞古寺内,景点,人文古迹,118.960159,32.151676
李香君故居陈列馆,江苏,南京,南京,025,52249600,夫子庙地区,大石坝街150号,景点,陈列馆,118.789001,32.018337
神山头古文化遗址,江苏,南京,南京,025,,江宁区,神山头公园,景点,古代遗迹,118.633918,31.78754
沈万三故居,江苏,南京,南京,025,52377008,秦虹村/中华门,夫子庙街道马道街5、7、9号,景点,纪念馆,118.781898,32.012913
卫巷15号国民建筑,江苏,南京,南京,025,,南大/南师大,卫巷15号,景点,历史建筑,118.789024,32.051983
文苑英华,江苏,南京,南京,025,83651501,苜蓿园,四方城1号4号楼2-3层南京十朝历史文化园内,景点,更多景点/周边游,118.843376,32.043488
武家嘴会议中心,江苏,南京,高淳区,025,56828888,北岭路沿线,北岭路287号武家嘴国际大酒店,景点,景点/周边游,118.894997,31.333708
亚明纪念馆,江苏,南京,南京,025,,三牌楼,珞珈路15号,景点,纪念馆,118.766747,32.0644
颐和路民国时期公馆风貌区,江苏,南京,南京,025,,山西路/湖南路,江苏路5-1号,景点,步行街,118.769971,32.063563
周金墓石刻,江苏,南京,南京,025,,铁心桥/三江学院,升景坊西北门斜对面,景点,古代遗迹,118.746994,31.961164
周氏宗祠,江苏,南京,高淳区,025,,砖墙镇,砖墙幼儿园旁,景点,宗教,118.825386,31.26053
民国邮政博物馆,江苏,南京,南京,025,83582170,玄武区,中山陵风景区邮局路1号,景点,博物馆,118.856478,32.042256
中国旅行社,江苏,南京,南京,025,52159321,岔路口,双龙大道627号,景点,旅行社,118.817738,31.963728
中国旅行社,江苏,南京,南京,025,139****7580,麒麟门,麒麟街道悦民路21-2号,景点,旅行社,118.923621,32.051231
富德国际旅行社,江苏,南京,南京,025,66098302,九龙湖滨天地,庄排路路179号瑞鸿名邸门面房,景点,旅行社,118.827644,31.928701
要出发旅行网,江苏,南京,南京,025,4001181166,河定桥,双龙大道965号水岸明珠3-1栋1307,景点,旅行社,118.817952,31.956562
杨柳湖风景区,江苏,南京,南京,025,52695500;52716463,江宁区,湖熟街道龙眠大道九龙路31号,景点,自然风光,118.930702,31.852171
环亚国际旅行社,江苏,南京,南京,025,52184928,东山镇,东新南路15号瓯江大厦b座7层,景点,旅行社,118.85302,31.953911
范蠡像,江苏,南京,南京,025,83651501,苜蓿园,四方城1号4号楼2-3层南京十朝历史文化园内,景点,古村古镇,118.843725,32.042715
国家安全教育馆,江苏,南京,南京,025,52421523,雨花台区,雨花路215号雨花台风景名胜区内,景点,展览馆,118.781166,32.00016
弘光植物园,江苏,南京,南京,025,,卫岗/下马坊,后标营路理工大学7号门外,景点,植物园,118.849274,32.028847
老行当博物馆,江苏,南京,南京,025,,奥体中心,洲泰路假日花园东北侧约60米,景点,博物馆,118.693115,32.001017
里佳山烈士墓,江苏,南京,溧水区,025,,溧水区,枫香岭线,景点,烈士陵园,119.105904,31.507839
旅游百事通,江苏,南京,南京,025,86132663,谷里,庆缘路132号,景点,旅行社,118.692116,31.865355
晏公庙52号院,江苏,南京,南京,025,,孝陵卫/森林摩尔,双拜岗路与双拜巷交叉口正北方向139米,景点,景点/周边游,118.864932,32.033961
虹桥国际旅游,江苏,南京,南京,025,,新街口地区,洪武北路166号（近羊皮巷）,景点,旅行社,118.789374,32.047914
陆越子画展,江苏,南京,南京,025,86691868,河西,江东中路108号万达广场商务区C座12层九三学社江苏画院展馆,景点,展览馆,118.738525,32.029346
南京书画院金陵美术馆,江苏,南京,南京,025,84628766;84628791,夫子庙地区,剪子巷50号,景点,美术馆,118.786836,32.012651
托马斯国际旅行社,江苏,南京,南京,025,66600362,新街口地区,汉中路108号金轮大厦10楼,景点,旅行社,118.778256,32.042619
海棠艺术馆,江苏,南京,南京,025,177****0072,南京艺术学院/龙江,水木秦淮,景点,美术馆,118.750595,32.062041
民国生活馆,江苏,南京,南京,025,,苜蓿园,中山东路321号博物院内,景点,博物馆,118.82476,32.040462
博爱馆,江苏,南京,南京,025,,苜蓿园,中山东路321号南京博物院艺术馆内,景点,展览馆,118.824905,32.040493
中北友好国际旅行社,江苏,南京,南京,025,52191968,东山镇,东新北路5号,景点,旅行社,118.851242,31.956446
旅游百事通和燕路第三营业部,江苏,南京,南京,025,85552657,和燕路,和燕路7号燕语华庭商务楼216室,景点,旅行社,118.788582,32.095707
南京五合旅行社,江苏,南京,南京,025,,和燕路,和燕路,景点,旅行社,118.813326,32.110566
中央陆军军官学校旧址,江苏,南京,南京,025,,珠江路沿线,黄埔路3号,景点,历史建筑,118.809601,32.053661
羊山湖公园,江苏,南京,南京,025,,仙林大学城,仙境路18号,景点,公园/广场,118.941809,32.110423
九乡河生态公园,江苏,南京,南京,025,,仙林大学城,仙林大道,景点,公园/广场,118.948143,32.121117
金鹰国际旅行社,江苏,南京,南京,025,84700066,山西路/湖南路,中山北路188号蜂巢生活馆912室,景点,旅行社,118.768944,32.072723
止马岭风景区,江苏,南京,南京,025,,六合区,竹镇镇止马岭风景区（桃花岛风景区）,景点,自然风光,118.577621,32.563744
大泉湖,江苏,南京,南京,025,,六合区,竹镇止马岭桃花岛风景区,景点,自然风光,118.634514,32.559647
德基国旅,江苏,南京,南京,025,,南瑞路/新模范马路,中央路323号利奥大厦20楼2006室,景点,旅行社,118.783157,32.072257
南京市博物馆,江苏,南京,南京,025,84466460,新街口地区,王府大街朝天宫4号,景点,博物馆,118.775462,32.034551
世友国际旅行社,江苏,南京,南京,025,82224858,新街口地区,中山东路天时商贸9号,景点,旅行社,118.785469,32.042011
大塘金香草谷,江苏,南京,南京,025,52076599,江宁区,谷里街道正方中路520号,景点,自然风光,118.728546,31.852613
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,83538728,大厂,新华路421号（新华书店旁）,景点,旅行社,118.758545,32.229485
