名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
辛亥革命烈士墓群,浙江,杭州,杭州,0571,,龙井/虎跑,西山游步道与龙井路交叉口西100米,景点,烈士陵园,120.114744,30.226974
秋水旅行社,浙江,杭州,杭州,0571,88480002,朝晖地区,朝晖路175号联锦大厦A1418室,景点,旅行社,120.17157,30.27775
七方旅游,浙江,杭州,杭州,0571,4006178000,城东,天城路91号（近万家花园）,景点,旅行社,120.204282,30.286575
瑶琳仙境,浙江,杭州,桐庐县,0571,64361118;64361171,桐庐县其他,瑶琳镇瑶琳南路110号,景点,自然风光,119.538158,29.885802
玲珑山风景区,浙江,杭州,临安,0571,,玲珑山附近,玲珑街道玲珑山脚39号,景点,自然风光,119.684205,30.216485
钱塘江大桥纪念馆,浙江,杭州,杭州,0571,56720295,龙井/虎跑,西湖街道西湖风景名胜区,景点,纪念馆,120.135313,30.199003
中国美院皮影艺术博物馆,浙江,杭州,杭州,0571,,南山路/柳浪闻莺/美术学院,南山路206号,景点,博物馆,120.159321,30.242251
新世界国旅,浙江,杭州,杭州,0571,87763187,凤起路沿线,凤起路361号国都商务大厦东4楼（近金夫人摄影）,景点,旅行社,120.168413,30.264223
萧山钱江观潮城,浙江,杭州,杭州,0571,82880583,南阳河庄,观十五线乌龟山上,景点,城市观光,120.40772,30.280259
国瀚旅行社,浙江,杭州,杭州,0571,88332372,大关,假山路8号新青年广场A幢1404室,景点,旅行社,120.157869,30.296102
小白菜文化园,浙江,杭州,杭州,0571,88687083;88687080,老余杭,天目山西路与上和路交叉口（杭州城西金成少年宫旁）,景点,陈列馆,119.968281,30.241412
天井山,浙江,杭州,富阳区,0571,,富阳区其他,洞桥镇,景点,自然风光,119.52841,30.016283
女儿村民俗文化园,浙江,杭州,桐庐县,0571,,桐庐县其他,大奇山生态旅游度假区,景点,文化公园,119.702948,29.778328
浙基田,浙江,杭州,临安,0571,,临安区其他,马啸乡浙川村310乡道,景点,更多景点/周边游,118.863305,30.150454
中国旅行社,浙江,杭州,杭州,0571,87040520,城站火车站/浙二医院,光复路200号,景点,旅行社,120.170749,30.245459
同人国际旅行社,浙江,杭州,杭州,0571,28058780,武林广场,华浙广场1号8楼E座,景点,旅行社,120.159807,30.274826
三生石,浙江,杭州,杭州,0571,136****5356,龙井/虎跑,天竺路66号,景点,自然风光,120.102933,30.236946
浙大旅行社,浙江,杭州,杭州,0571,88273467;56078956,高新文教区,保俶北路12号,景点,旅行社,120.143574,30.274164
神仙洞探险基地,浙江,杭州,桐庐县,0571,,桐庐县其他,横村毛家坪大坑水库,景点,游乐场,119.546152,29.847662
香积寺,浙江,杭州,杭州,0571,88316633,湖墅南路,巷1号,景点,宗教,120.146558,30.298751
塘栖古镇,浙江,杭州,杭州,0571,86375531,塘栖,西横头街与圆满路交叉口东南角,景点,古村古镇,120.183257,30.477961
美途旅行社,浙江,杭州,杭州,0571,56662111,西溪,留下街118号西溪时代商业中心商务楼d座7层502室,景点,旅行社,120.054224,30.243268
萧山人民广场,浙江,杭州,杭州,0571,,北干,金城路与市心中路交叉路口往西约100米（萧山区人民政府南侧约100米）,景点,广场,120.2643,30.182027
江洋畈生态公园,浙江,杭州,杭州,0571,87983865,龙井/虎跑,西湖街道虎玉路7号,景点,公园/广场,120.140613,30.208515
龙山公园,浙江,杭州,杭州,0571,,半山,依山路与龙山路交叉口西北80米,景点,公园/广场,120.199748,30.358522
704工程,浙江,杭州,杭州,0571,,龙井/虎跑,龙井路79号浙江宾馆,景点,革命旧址,120.125205,30.233045
芹川古村落,浙江,杭州,淳安县,0571,64965721,淳安县其他,浪川乡芹川村213号2楼东北方向170米,景点,古村古镇,118.608821,29.517807
一起旅行网,浙江,杭州,杭州,0571,4000271690,武林广场,环城北路309号,景点,旅行社,120.15636,30.272443
古清泰门公园,浙江,杭州,杭州,0571,,城站火车站/浙二医院,环城东路小米园南侧约40米,景点,公园/广场,120.184541,30.247256
金衙庄公园,浙江,杭州,杭州,0571,,城站火车站/浙二医院,解放路环城东路交叉路口,景点,公园/广场,120.186006,30.248862
青年公园,浙江,杭州,杭州,0571,,城站火车站/浙二医院,环城东路（近金衙庄公园）,景点,公园/广场,120.187589,30.255165
子胥野渡,浙江,杭州,建德市,0571,,乾潭镇,子胥路272-274号附近,景点,自然风光,119.552224,29.615311
城隍牌楼,浙江,杭州,杭州,0571,,吴山广场/河坊街,紫阳街道中山南路,景点,观光街区,120.170599,30.235157
SOHO创意部落,浙江,杭州,杭州,0571,,北部新城,长滨路78号,景点,创意园区,120.165177,30.335956
丝联166创意园,浙江,杭州,杭州,0571,,运河上街,小河街道丽水路166号,景点,创意园区,120.141167,30.311986
新青年广场,浙江,杭州,杭州,0571,,大关,上塘路259号（假山路口）,景点,公园/广场,120.157522,30.29652
杭州铭山旅行社有限公司,浙江,杭州,杭州,0571,135****3003,凤起路沿线,环城东路293号（艮山中学）,景点,旅行社,120.187489,30.268339
大兜路历史文化街区,浙江,杭州,杭州,0571,,大关,湖墅街道大兜路160号,景点,步行街,120.145056,30.300014
基督教会崇一堂,浙江,杭州,杭州,0571,86961163,钱江新城/四季青,新塘路26号（近庆春广场）,景点,宗教,120.208804,30.259337
临平公园,浙江,杭州,杭州,0571,89162620,临平,临平街道沿山路105号,景点,公园/广场,120.282577,30.41861
鼎盛旅行社,浙江,杭州,杭州,0571,86911403,下沙,六号大街鑫欧大酒店综合楼1708室,景点,旅行社,120.345696,30.302205
灵隐飞来峰景区,浙江,杭州,杭州,0571,87969691;87973280,龙井/虎跑,灵隐路法云弄1号,景点,自然风光,120.100606,30.239294
茅塘古村落,浙江,杭州,杭州,0571,88573333,余杭区,后汤线太平山沟沟村下余65号山沟沟景区内,景点,古村古镇,119.719672,30.420763
张大仙庙,浙江,杭州,杭州,0571,,拱宸桥/上塘,桥西直街6号,景点,宗教,120.138682,30.317952
福堤,浙江,杭州,杭州,0571,88106688,西溪,天目山路518号西溪国家湿地公园内（东北角）,景点,更多景点/周边游,120.072956,30.272466
金沙湾,浙江,杭州,临安,0571,153****4881,临安区其他,潜川镇高坪村15号,景点,自然风光,119.481673,30.225672
运河广场,浙江,杭州,杭州,0571,86932550;88162388,拱宸桥/上塘,金华路34号,景点,广场,120.141466,30.317797
拱宸桥,浙江,杭州,杭州,0571,,拱宸桥/上塘,桥弄街2号附近,景点,历史建筑,120.139418,30.318185
庆春广场,浙江,杭州,杭州,0571,153****1938,钱江新城/四季青,庆春路1号(,景点,广场,120.205371,30.2586
蒋经国旧居,浙江,杭州,杭州,0571,,西湖北线/黄龙,石山南麓石函路8号,景点,纪念馆,120.152314,30.259703
苏堤,浙江,杭州,杭州,0571,,杨公堤,龙井路1号杭州西湖风景名胜区内,景点,历史建筑,120.138819,30.241701
石塘公园,浙江,杭州,杭州,0571,85351957,崇贤,临半路117-1号,景点,公园/广场,120.188435,30.386054
十里琅珰,浙江,杭州,杭州,0571,,龙井/虎跑,西湖风景名胜区,景点,自然风光,120.106471,30.218009
招商国际旅游,浙江,杭州,杭州,0571,,武林广场,体育场路379号运务大楼402室（近武林路）,景点,旅行社,120.158168,30.270278
美丽洲公园,浙江,杭州,杭州,0571,,良渚,美丽洲路1号（近良渚博物院）,景点,自然风光,120.028248,30.377196
慧因高丽寺,浙江,杭州,杭州,0571,87997150,龙井/虎跑,三台山路149-1号（近八盘岭路）,景点,宗教,120.130865,30.228002
瑶琳国家森林公园,浙江,杭州,桐庐县,0571,69966666,桐庐县其他,瑶琳镇天峒山,景点,森林公园,119.537604,29.938279
中国旅行社,浙江,杭州,杭州,0571,56976223,半山,半山路21-1号,景点,旅行社,120.189344,30.349761
中国旅行社,浙江,杭州,杭州,0571,82228111,北干,永久路550号,景点,旅行社,120.272384,30.177574
太平天国听王府,浙江,杭州,杭州,0571,,吴山广场/河坊街,小营街道小营巷（近工行小营支行）,景点,历史建筑,120.176542,30.253334
城隍阁,浙江,杭州,杭州,0571,87033300;87035091,吴山广场/河坊街,清波街道吴山3号（吴山广场山顶）,景点,历史建筑,120.164729,30.236431
桥西历史街区,浙江,杭州,杭州,0571,,拱宸桥/上塘,拱宸桥（近运河广场）,景点,步行街,120.137765,30.316823
墅园,浙江,杭州,杭州,0571,88056520,湖墅南路,莫干山路280-298号,景点,公园/广场,120.144463,30.292393
杭州黄龙洞,浙江,杭州,杭州,0571,87979505;87972468,西湖北线/黄龙,曙光路69号,景点,自然风光,120.138391,30.264375
上八眼井,浙江,杭州,杭州,0571,,吴山广场/河坊街,粮道公里路粮道山,景点,人文古迹,120.165879,30.23855
圆通禅寺,浙江,杭州,桐庐县,0571,64602228,桐庐县其他,桐君街道圆通路15号,景点,宗教,119.671179,29.798024
游啥旅游,浙江,杭州,杭州,0571,87651623,拱宸桥/上塘,长滨路78号SOHO创意园2座416室,景点,旅行社,120.165441,30.33531
远大旅行社,浙江,杭州,杭州,0571,135****7242,武林广场,体育场路379号运务大楼603室,景点,旅行社,120.158208,30.270306
乐满程旅行社,浙江,杭州,杭州,0571,88258860;56208202,复兴路沿线/南星,秋涛路28号凤凰中心806室,景点,旅行社,120.176145,30.217645
如庐,浙江,杭州,杭州,0571,86758179,西湖北线/黄龙,北山街34号,景点,人文古迹,120.147658,30.2587
东吴文化公园,浙江,杭州,富阳区,0571,,江滨西大道,江滨西大道128号,景点,文化公园,119.936677,30.025699
九曜山,浙江,杭州,杭州,0571,,龙井/虎跑,西湖风景名胜区-,景点,自然风光,120.141836,30.220295
毛主席视察小营巷纪念馆,浙江,杭州,杭州,0571,,湖滨/解百商厦,小营巷56号,景点,纪念馆,120.177015,30.253212
杭州城市建设陈列馆,浙江,杭州,杭州,0571,87706373,浙一医院/庆春路沿线,庆春路258号,景点,陈列馆,120.163514,30.258755
江南春堂,浙江,杭州,建德市,0571,64071177,新广场,新安江街道健康南路50号,景点,人文古迹,119.28909,29.47729
大韩民国临时政府杭州旧址纪念馆,浙江,杭州,杭州,0571,87064301,湖滨/解百商厦,长生路57号（龙翔桥地铁站B口步行360米）,景点,纪念馆,120.161309,30.25667
友联旅行社,浙江,杭州,杭州,0571,89968000,大关,上塘路259号新青年广场A座1801室,景点,旅行社,120.157868,30.296103
爱上旅游,浙江,杭州,杭州,0571,130****7579,小和山,留和路水口车站（近小和山工大生活区）,景点,旅行社,120.04423,30.22743
东都旅行社,浙江,杭州,杭州,0571,139****5270,吴山广场/河坊街,江城路887联银大厦西楼1407（近城站火车站）,景点,旅行社,120.179805,30.242456
萍水阁休闲农庄,浙江,杭州,富阳区,0571,159****4850,富阳区其他,窈塔线与环金线交叉口西北140米,景点,人文古迹,119.964588,29.779258
桐庐博物馆,浙江,杭州,桐庐县,0571,58507896,博物馆,城南街道学圣路646号,景点,博物馆,119.699607,29.795857
青芝坞,浙江,杭州,杭州,0571,87325111,西湖北线/黄龙,灵隐街道石虎山路18号,景点,古村古镇,120.119596,30.258418
凤都假日旅行社,浙江,杭州,杭州,0571,88609158,老余杭,狮山路15号,景点,旅行社,119.949465,30.260675
临平科技馆,浙江,杭州,杭州,0571,89166722,临平,沿山路45号,景点,科技馆,120.294861,30.42487
国际会议中心,浙江,杭州,杭州,0571,,钱江新城/四季青,解放东路2号,景点,景点/周边游,120.213714,30.242464
吴越国王陵,浙江,杭州,临安,0571,63722883,衣锦街,锦城街道太庙山,景点,古代遗迹,119.725756,30.235116
龙门山,浙江,杭州,富阳区,0571,,富阳区其他,龙门镇,景点,自然风光,119.974554,29.871105
里畈水库,浙江,杭州,临安,0571,,太湖源,太湖源镇,景点,现代建筑,119.607779,30.337058
都市假日旅行社,浙江,杭州,杭州,0571,153****3670,城站火车站/浙二医院,江城路796号,景点,旅行社,120.180366,30.241436
林江休闲观光庄园,浙江,杭州,杭州,0571,135****1208,义蓬,临江开发区,景点,动植物园,120.615541,30.249181
井山坞生态园,浙江,杭州,杭州,0571,86870777,湘湖,塘子堰村井山坞4号（跨湖桥井山坞生态园）,景点,动植物园,120.215261,30.148977
欢乐集结号,浙江,杭州,桐庐县,0571,64696166,桐庐县其他,浪石村桐溪漂流,景点,特色乡村,119.577003,29.876502
达蓬山庄,浙江,杭州,杭州,0571,58996888,钱江新城/四季青,龙山镇,景点,自然风光,120.212944,30.253094
杭州和众假期旅行社有限公司,浙江,杭州,杭州,0571,4000571738-2,古墩路沿线,天目山路327号合生国贸中心5幢56号商铺,景点,旅行社,120.099591,30.263141
中国水利博物馆,浙江,杭州,杭州,0571,82863601,萧山高教园,水博大道1号,景点,博物馆,120.311802,30.258852
古树公园,浙江,杭州,杭州,0571,,城站火车站/浙二医院,江城路401号（近婚育服务中心）,景点,公园/广场,120.172844,30.230748
梅石园,浙江,杭州,杭州,0571,,城站火车站/浙二医院,佑圣观路93号,景点,更多景点/周边游,120.174589,30.241939
打铁关,浙江,杭州,杭州,0571,,朝晖地区,中国浙江省杭州市拱墅区打铁关路52(,景点,人文古迹,120.176243,30.281483
艮山运河公园,浙江,杭州,杭州,0571,,朝晖地区,朝晖路1号对面,景点,公园/广场,120.186691,30.276339
福井杭州友好公园,浙江,杭州,杭州,0571,,西湖北线/黄龙,龙井路1号杭州西湖风景名胜区内,景点,公园/广场,120.13297,30.249646
长乐林场,浙江,杭州,杭州,0571,177****0137,余杭区,235国道,景点,自然风光,119.870188,30.313629
环溪村,浙江,杭州,桐庐县,0571,,桐庐县其他,江南镇,景点,古村古镇,119.850217,29.840271
高教西公园,浙江,杭州,杭州,0571,,下沙,学林街文泽路（近福雷德广场）,景点,公园/广场,120.351798,30.317192
1208创意公园,浙江,杭州,杭州,0571,,下沙,学林街658-10号,景点,公园/广场,120.363352,30.315992
青莎公园,浙江,杭州,杭州,0571,,运河上街,丽水路与大浒街交叉口南150米,景点,公园/广场,120.138954,30.308616
中国杭州工艺美术博物馆,浙江,杭州,杭州,0571,88197511,拱宸桥/上塘,小河路334号（近中国刀剪剑博物馆）,景点,博物馆,120.136948,30.315622
天工艺苑工艺美术馆,浙江,杭州,杭州,0571,,吴山广场/河坊街,解放路91-93号天工艺苑5楼,景点,美术馆,120.177727,30.2502
钱塘第一井,浙江,杭州,杭州,0571,,吴山广场/河坊街,大井巷16-18号清河坊历史文化街区22号,景点,人文古迹,120.170365,30.238973
不亦乐乎旅行社,浙江,杭州,杭州,0571,56072708,开发区/高教园,江汉路1786号钱龙大厦515室,景点,旅行社,120.202215,30.207337
郁达夫公园,浙江,杭州,富阳区,0571,,郁达夫公园,富春街与南门街交叉口西南100米,景点,公园/广场,119.959083,30.046172
新叶古村,浙江,杭州,建德市,0571,64169668;64169678,新叶古村,新安江附近,景点,古村古镇,119.336019,29.330274
天缘国际旅行社,浙江,杭州,杭州,0571,85392902;85390888,吴山广场/河坊街,江城路887号联银大厦西14楼（近城站火车站）,景点,旅行社,120.179819,30.242456
百家姓,浙江,杭州,杭州,0571,,西溪,天目山路518号西溪国家湿地公园（东北角）,景点,更多景点/周边游,120.070966,30.272626
绿堤,浙江,杭州,杭州,0571,88106688;88106789,西溪,天目山路518号西溪国家湿地公园（东北角）,景点,更多景点/周边游,120.088123,30.274753
三深大会堂,浙江,杭州,杭州,0571,88106688,西溪,天目山路518号西溪国家湿地公园内（东北角）,景点,历史建筑,120.070442,30.272752
近代教育史陈列馆,浙江,杭州,杭州,0571,,浙一医院/庆春路沿线,大学路160号,景点,博物馆,120.183005,30.257285
一起游旅业有限公司,浙江,杭州,杭州,0571,88978353;88978253,城东,汇禾禧福汇商务中心2号楼9层,景点,旅行社,120.249707,30.30892
俊诚旅行社,浙江,杭州,杭州,0571,82575040;133****4086,凤起路沿线,建国北路25号,景点,旅行社,120.180511,30.259391
古新河公园,浙江,杭州,杭州,0571,,湖墅南路,沈塘桥弄14号,景点,公园/广场,120.151768,30.27954
启瑞旅行社,浙江,杭州,杭州,0571,153****7855,开发区/高教园,明志路89号,景点,旅行社,120.161988,30.171418
黄公望隐居地,浙江,杭州,富阳区,0571,63461908,黄公望,东洲街道黄公望村,景点,自然风光,120.009315,30.098167
瑞晶石花洞,浙江,杭州,临安,0571,63619218;63619188,湍口镇,蒲瑞线南侧,景点,自然风光,119.101021,30.082741
绿荷塘古楠木森林公园,浙江,杭州,建德市,0571,64528822,建德市其他,建寿昌林场绿荷塘林区内（与王串场一号路交口工商银行旁）,景点,森林公园,119.141838,29.428571
桐庐青源谷拓展基地,浙江,杭州,桐庐县,0571,138****4701,桐庐县其他,徐青段,景点,更多景点/周边游,119.866114,29.836424
杭州少年儿童公园,浙江,杭州,杭州,0571,87962678;87981770,龙井/虎跑,虎跑路61号,景点,游乐场,120.132992,30.216172
千岛湖九咆界风景区,浙江,杭州,淳安县,0571,64995588,淳安县其他,秋上线,景点,自然风光,119.00759,29.931241
釜托寺景区,浙江,杭州,杭州,0571,88567034,余杭区,百丈镇,景点,宗教,119.725015,30.547705
鸿发旅行社,浙江,杭州,杭州,0571,137****6900,西湖北线/黄龙,北山路栖霞岭38号,景点,旅行社,120.134889,30.253856
北干山烈士陵园,浙江,杭州,杭州,0571,82725650,城厢,育才西苑西区33栋,景点,烈士陵园,120.274479,30.167141
皋亭山千桃园,浙江,杭州,杭州,0571,86656677;85283752,上城区,丁兰街道天鹤路789号,景点,植物园,120.234018,30.379465
杭州大众国际旅行社,浙江,杭州,杭州,0571,88113377,朝晖地区,上塘路208号朝晖新城2幢2楼（近省人民医院）,景点,旅行社,120.166012,30.287342
冬之恋旅行社,浙江,杭州,杭州,0571,87973897,西湖北线/黄龙,北山路栖霞岭41号栖霞山庄288室,景点,旅行社,120.134938,30.254218
基督教磐石堂,浙江,杭州,杭州,0571,88129533,下沙,下沙智格路58号,景点,宗教,120.322168,30.292128
阳山畈,浙江,杭州,桐庐县,0571,,桐庐县其他,李阳线,景点,自然风光,119.635472,29.851598
旅奇电子商务有限公司,浙江,杭州,杭州,0571,85125757,古墩路沿线,文一西路378号嘉南公寓吟泉居704,景点,旅行社,120.094071,30.286969
双溪风情小镇,浙江,杭州,杭州,0571,88506988,余杭区,羽泉路2-8号附近,景点,步行街,119.833331,30.400537
金河旅行社,浙江,杭州,杭州,0571,56079231,武林广场,环城北路208号武林门码头,景点,旅行社,120.162328,30.273992
天水堂,浙江,杭州,杭州,0571,,武林广场,耶稣堂弄2号（武林广场地铁站E口步行480米）,景点,宗教,120.166942,30.269026
彩虹谷景区,浙江,杭州,杭州,0571,88573333;88575998,余杭区,青山湖街道太公堂村凌村坞,景点,自然风光,119.727675,30.401544
浙江省博物馆,浙江,杭州,杭州,0571,85391628,西湖文化广场,中山北路581号西湖文化广场E区,景点,博物馆,120.162008,30.277496
广觉禅寺,浙江,杭州,临安,0571,63891830,临安区其他,落云68号,景点,宗教,119.497592,30.191498
马啸峡,浙江,杭州,临安,0571,,临安区其他,吉浙线附近,景点,自然风光,118.912295,30.148945
昌化石艺术馆,浙江,杭州,临安,0571,,昌化镇,国石文化城3-115号,景点,美术馆,119.228213,30.163757
基督教青山堂,浙江,杭州,临安,0571,,青山,青山湖街道鹤亭街156号,景点,宗教,119.821121,30.246771
十门峡剑门景区,浙江,杭州,临安,0571,58627888;63755788,临安区其他,清凉峰镇吉浙线,景点,自然风光,118.932039,30.138248
祈祥塔,浙江,杭州,临安,0571,,临安区其他,人民街,景点,历史建筑,119.393104,30.162464
仁和旅行社有限公司,浙江,杭州,临安,0571,63700176;63700177,锦北街道,苕溪北街633-636号,景点,旅行社,119.716286,30.238676
南天目森林公园,浙江,杭州,临安,0571,63893918,临安区其他,越王城,景点,森林公园,119.472873,30.182253
下塔大会堂,浙江,杭州,临安,0571,,临安区其他,209省道南50米,景点,景点/周边游,118.945863,30.285723
龙门禅寺,浙江,杭州,富阳区,0571,,富阳区其他,龙门古镇后面,景点,宗教,119.954437,29.890207
红庙,浙江,杭州,临安,0571,,青山,塘塍街中天珺府西南侧,景点,宗教,119.814201,30.263266
白马禅寺,浙江,杭州,临安,0571,,临安区其他,新白线,景点,宗教,119.732109,30.362424
大雎景区,浙江,杭州,临安,0571,,龙岗镇,大雎景区,景点,景点/周边游,119.070046,30.254584
风光旅行社,浙江,杭州,临安,0571,23656188,石镜街,石镜街208号,景点,旅行社,119.726666,30.227136
浙西天滩风景区,浙江,杭州,临安,0571,63632858,龙岗镇,龙井村,景点,自然风光,119.103398,30.191278
迎宾公园,浙江,杭州,临安,0571,,锦北街道,溪水南路金禾嘉园东北侧约30米,景点,公园/广场,119.714669,30.247803
浙西大峡谷剑门关,浙江,杭州,临安,0571,63631745,龙岗镇,龙岗镇浙西大峡谷内,景点,自然风光,119.086159,30.244724
石柱禅寺,浙江,杭州,临安,0571,,临安区其他,秋炼线与206省道交叉口西北150米,景点,宗教,119.760398,30.101498
峡川湖,浙江,杭州,临安,0571,63619988,大明山风景区,河白线,景点,自然风光,119.04146,30.08302
基督教,浙江,杭州,临安,0571,,锦北街道,保锦路281号,景点,宗教,119.707407,30.244481
如龙寺,浙江,杭州,临安,0571,188****5687,临安区其他,牧锦线（亭子小区东侧约200米）,景点,宗教,119.788564,30.207704
龙塘山自然保护区,浙江,杭州,临安,0571,,临安区其他,清凉峰镇,景点,自然风光,118.88781,30.1047
白马崖,浙江,杭州,临安,0571,63648338,龙岗镇,太碓线和碓上线的交叉口附近,景点,自然风光,119.047585,30.247466
天马国际旅行社,浙江,杭州,建德市,0571,64113322,老广场,新安路18号,景点,旅行社,119.279643,29.473763
万福寺,浙江,杭州,建德市,0571,,建德市其他,大长线,景点,宗教,119.08171,29.278813
西湾坑神仙谷风景区,浙江,杭州,建德市,0571,,建德市其他,下徐线,景点,自然风光,119.433343,29.445393
洪坑公园,浙江,杭州,建德市,0571,,建德市其他,寿昌镇河南里村56号,景点,公园/广场,119.223899,29.35173
运通旅行社,浙江,杭州,建德市,0571,64167678,乾潭镇,子胥路29号,景点,旅行社,119.544606,29.615491
假日旅行社,浙江,杭州,建德市,0571,135****1341,建德汽车南站,白沙路271-1号,景点,旅行社,119.285244,29.45999
子胥公园,浙江,杭州,建德市,0571,,乾潭镇,乾潭镇子胥路东端,景点,公园/广场,119.55309,29.615624
昌化名石博物馆,浙江,杭州,临安,0571,138****7908,临安区其他,华浪线北50米,景点,博物馆,118.943754,30.203197
建德江滨公园,浙江,杭州,建德市,0571,,老广场,新安江街道江滨路与白沙路交叉口,景点,公园/广场,119.278124,29.469864
南峰塔,浙江,杭州,建德市,0571,,建德市其他,新建路附近,景点,历史建筑,119.50993,29.529105
建德人遗址,浙江,杭州,建德市,0571,,建德市其他,李家镇下新线,景点,古代遗迹,119.032881,29.349081
新桥旅行社,浙江,杭州,建德市,0571,64789668,老广场,新安路199号101室,景点,旅行社,119.271313,29.472123
竹林公园,浙江,杭州,建德市,0571,,建德市其他,曲斗村附近,景点,公园/广场,119.161956,29.261014
隐将寺,浙江,杭州,建德市,0571,,建德市其他,杨长线,景点,宗教,119.405035,29.640315
江南公园,浙江,杭州,建德市,0571,,老广场,南山路南山.福邸北侧约190米,景点,公园/广场,119.275048,29.465548
开元禅寺,浙江,杭州,建德市,0571,,建德市其他,开元路附近,景点,宗教,119.492326,29.537013
下梓公园,浙江,杭州,建德市,0571,,建德市其他,下梓坞村,景点,公园/广场,119.598733,29.668771
建德基督教堂,浙江,杭州,建德市,0571,,建德市其他,徐七线东50米,景点,宗教,119.545096,29.729863
白沙公园,浙江,杭州,建德市,0571,,建德市其他,白沙路107号,景点,公园/广场,119.284502,29.465998
广安禅寺,浙江,杭州,建德市,0571,,建德市其他,寿昌镇河南里线,景点,宗教,119.229765,29.348307
溪头公园,浙江,杭州,建德市,0571,,建德大桥,江滨路附近,景点,公园/广场,119.299015,29.469065
白云寺,浙江,杭州,建德市,0571,,建德市其他,溪胡线附近,景点,宗教,119.142729,29.353119
钦堂公园,浙江,杭州,建德市,0571,,建德市其他,徐七线附近,景点,公园/广场,119.570993,29.70864
北峰塔,浙江,杭州,建德市,0571,,建德市其他,严东关路附近,景点,历史建筑,119.525292,29.542662
禹皇寺,浙江,杭州,建德市,0571,,建德市其他,316省道附近,景点,宗教,119.260574,29.254892
月坪公园,浙江,杭州,建德市,0571,64763287,老广场,新安江街道新安路42号,景点,公园/广场,119.277968,29.47381
百旗山,浙江,杭州,建德市,0571,,杨村桥镇,杨村桥镇,景点,自然风光,119.445614,29.56187
惠安寺,浙江,杭州,建德市,0571,,杨村桥镇,杨梅线恒通世纪嘉苑东南侧约240米,景点,宗教,119.449917,29.561867
儿童公园,浙江,杭州,富阳区,0571,,儿童公园,富春街道春秋北路170号,景点,公园/广场,119.947769,30.054182
蒋忠烈士墓,浙江,杭州,富阳区,0571,,富阳区其他,徐西线杭州富阳区常绿镇中心幼儿园西南侧约140米,景点,烈士陵园,120.083575,29.860665
妙智禅寺,浙江,杭州,富阳区,0571,,富阳区其他,常安镇妙智禅寺,景点,宗教,119.933069,29.879265
何氏宗祠,浙江,杭州,富阳区,0571,,富春桃源通天飞瀑景区沿线,大溪村大坞(云台山下)东南方向160米,景点,宗教,119.579,30.047575
大螺山公园,浙江,杭州,富阳区,0571,,富阳区其他,S305与新莲线交叉路口往南约80米,景点,公园/广场,119.728858,29.898618
广利庙,浙江,杭州,富阳区,0571,,新登镇,金城北路附近,景点,宗教,119.746985,29.993927
九霄碧云洞,浙江,杭州,富阳区,0571,63283777,富春桃源通天飞瀑景区沿线,上练村富春桃源风景区内（南侧）,景点,自然风光,119.635033,30.009123
塔山革命烈士陵园,浙江,杭州,富阳区,0571,,新登镇,新兴西路与立新路交口西行100米,景点,烈士陵园,119.723696,29.972416
富春山水孙权故里,浙江,杭州,富阳区,0571,,富阳区其他,叶华线富春山水孙权故里,景点,古村古镇,119.884631,29.940381
双烈园,浙江,杭州,富阳区,0571,,富阳区其他,江滨东大道138号,景点,更多景点/周边游,119.973192,30.053033
回龙庙,浙江,杭州,建德市,0571,,建德市其他,小大线,景点,宗教,119.513302,29.466832
贤明山公园,浙江,杭州,富阳区,0571,63252026,新登镇,新登镇贤明路10号,景点,森林公园,119.732622,29.959452
登城旅行社,浙江,杭州,富阳区,0571,63259859,新登镇,东门东路3号,景点,旅行社,119.739003,29.967213
镬子山公园,浙江,杭州,富阳区,0571,,龙山路/青少年宫,新建路1幢-104室,景点,公园/广场,119.955341,30.052811
西山村生态公园,浙江,杭州,富阳区,0571,,富阳区其他,西山村51号,景点,公园/广场,119.928157,29.937905
海外旅游,浙江,杭州,富阳区,0571,63326257;63131155,江滨西大道,江滨西大道2号,景点,旅行社,119.953341,30.046451
树叶旅行社,浙江,杭州,富阳区,0571,23251788,桂花西路,城西街75号,景点,旅行社,119.952015,30.046925
徐永祠堂,浙江,杭州,富阳区,0571,,富阳区其他,湘主仙里徐家107号,景点,宗教,119.699822,30.031772
新时代旅行社,浙江,杭州,富阳区,0571,61702381;61702388,桂花西路,金桥南路5-1号（桂花西路地铁站E口步行120米）,景点,旅行社,119.934701,30.047401
文化公园,浙江,杭州,淳安县,0571,,淳安县其他,零五省道,景点,文化公园,119.189458,29.734292
千岛湖景山乡村旅游服务中心,浙江,杭州,淳安县,0571,65023021,淳安县其他,千岛湖镇景山村1号,景点,旅行社,118.924168,29.664698
杨旗公园,浙江,杭州,淳安县,0571,,淳安县其他,汾口镇杨旗街与武强路交叉口南150米,景点,公园/广场,118.552572,29.429532
桐庐旅游集散（咨询）中心,浙江,杭州,桐庐县,0571,69968011,桐庐县其他,海陆世贸中心二区1号,景点,旅行社,119.702268,29.787168
太阳禅寺,浙江,杭州,桐庐县,0571,,桐庐县其他,白冷线,景点,宗教,119.552899,29.888976
桐庐旅游（城北）咨询中心,浙江,杭州,桐庐县,0571,64601888,桐庐县其他,富春路185号,景点,旅行社,119.673124,29.798014
