名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
浏阳市观赏植物园,湖南,长沙,浏阳,0731,,浏阳市其他,浏东公路（中澳蓝鹰国防主题公园）,景点,植物园,113.792589,28.298706
水口山观音庙,湖南,长沙,浏阳,0731,,浏阳市其他,X005,景点,宗教,113.807299,28.184489
李畋庙,湖南,长沙,浏阳,0731,,大瑶镇,汇丰社区大和坪小区102号3层正南方向80米,景点,宗教,113.724747,27.989565
钟佛寺祖师塔园,湖南,长沙,浏阳,0731,,浏阳市其他,浏株路,景点,宗教,113.285149,27.929288
陈真人庙,湖南,长沙,浏阳,0731,,浏阳市其他,309省道狮脑石,景点,宗教,114.158508,28.425128
清安庙,湖南,长沙,浏阳,0731,,浏阳市其他,清安庙三圣殿附近,景点,宗教,113.464739,28.235343
七仙姑殿宫,湖南,长沙,浏阳,0731,,天马路/将军路,将军路与天马路交叉口西南180米,景点,景点/周边游,113.652893,28.14533
普济寺,湖南,长沙,浏阳,0731,,浏阳市其他,普济寺（310省道北）,景点,宗教,113.834904,27.989894
满意旅行社有限公司,湖南,长沙,浏阳,0731,83620718;83661718,淮川街道,金沙中路647号,景点,旅行社,113.624371,28.144211
玲龙寺,湖南,长沙,浏阳,0731,,浏阳市其他,祝源村附近,景点,宗教,113.575996,28.376516
祷泉湖,湖南,长沙,浏阳,0731,,浏阳市其他,大围山镇309省道,景点,自然风光,114.165337,28.430105
观音庙,湖南,长沙,浏阳,0731,,浏阳市其他,浏东公路,景点,宗教,113.737377,28.281465
烈士墓,湖南,长沙,浏阳,0731,,浏阳市其他,桐坑南路16号,景点,古代遗迹,113.754181,28.278192
谢家冲路福主庙,湖南,长沙,浏阳,0731,,浏阳市其他,036县道与016县道交叉口东80米,景点,宗教,113.470445,28.011215
枫林生态旅游区,湖南,长沙,浏阳,0731,,浏阳市其他,山田新街东100米,景点,自然风光,113.560741,28.355653
红一方面军成立旧址,湖南,长沙,浏阳,0731,,浏阳市其他,人民路110号,景点,革命旧址,113.848224,28.301044
培文塔,湖南,长沙,浏阳,0731,,浏阳市其他,县道011号,景点,历史建筑,113.525354,28.42454
青阳山道院,湖南,长沙,浏阳,0731,,淮川街道,城西社区青阳山路1号,景点,宗教,113.623841,28.133241
何氏宗祠,湖南,长沙,浏阳,0731,,浏阳市其他,李畋路启蒙双语幼儿园(桥北路)西南侧约190米,景点,宗教,113.704712,27.919051
生态金桔园,湖南,长沙,浏阳,0731,,浏阳市其他,浏东公路,景点,公园/广场,113.861188,28.391875
真金寺,湖南,长沙,浏阳,0731,,浏阳市其他,008县道东50米,景点,宗教,113.605125,27.984435
思邈公园,湖南,长沙,浏阳,0731,,淮川街道,圭斋东路195号,景点,公园/广场,113.638542,28.145054
李氏家庙,湖南,长沙,浏阳,0731,,浏阳市其他,金刚镇106国道,景点,宗教,113.705257,27.926568
永丰将军庙,湖南,长沙,浏阳,0731,,浏阳市其他,310省道,景点,宗教,113.961306,28.055756
大围山东麓园风景名胜区,湖南,长沙,浏阳,0731,,浏阳市其他,309省道,景点,景点/周边游,114.201261,28.411861
张仙姑庙,湖南,长沙,浏阳,0731,,浏阳市其他,李畋路湖南外国语职业学院(浏阳校区)东南侧约140米,景点,宗教,113.663745,28.172852
仙人庙,湖南,长沙,浏阳,0731,,浏阳市其他,浏河路西50米,景点,宗教,113.458949,28.334419
仙龙寺,湖南,长沙,浏阳,0731,,浏阳市其他,014县道南100米,景点,宗教,113.458403,28.120987
柳氏支祠,湖南,长沙,浏阳,0731,,浏阳市其他,310省道,景点,宗教,114.025375,28.070966
市城隍庙,湖南,长沙,浏阳,0731,,浏阳市其他,道吾山西路辅路与燎原路交叉口西80米,景点,宗教,113.628187,28.172148
满意旅行社,湖南,长沙,浏阳,0731,83663605,淮川街道,淮川街道车站东路,景点,旅行社,113.630526,28.152016
