名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
汉阳辛亥铁血将士公墓,湖北,武汉,武汉,027,,汉阳大道,墨水湖北路与墨水湖北路出口交叉口北400米,景点,烈士陵园,114.186991,30.560361
招商旅行社,湖北,武汉,武汉,027,51519103,武胜路,中山大道246号3楼312室,景点,旅行社,114.264052,30.568882
张公堤城市森林公园,湖北,武汉,武汉,027,,后湖,三环线与宏图路交叉路口往西北约100米,景点,森林公园,114.27494,30.654842
后襄河公园,湖北,武汉,武汉,027,,汉口火车站,后襄河北路（近武汉博物馆）,景点,公园/广场,114.255798,30.609118
九州国际旅行社,湖北,武汉,武汉,027,51832280,汉口火车站,汉口火车站财神广场6FC5,景点,旅行社,114.25847,30.617896
康辉国际旅行社,湖北,武汉,武汉,027,134****1167;158****8114,客运港/江滩,球场街6号附4新鸿基花园1层（大智路地铁站E1口旁）,景点,旅行社,114.294291,30.592808
青菱文农书画博物馆,湖北,武汉,武汉,027,88858777,白沙洲,新农街新农村122号,景点,博物馆,114.277977,30.481367
湖北康辉国际旅行社,湖北,武汉,武汉,027,150****4979,首义汇/阅马场,武珞路36号顺民大厦1层1室,景点,旅行社,114.309628,30.540078
木兰山景区,湖北,武汉,武汉,027,61502718;61501019,黄陂区,胜景大道55号,景点,自然风光,114.392899,31.095335
百步亭游园,湖北,武汉,武汉,027,82330016,百步亭/二七,路6号,景点,公园/广场,114.324585,30.640993
乃园遗址,湖北,武汉,武汉,027,,司门口,乃园94层附1,景点,古代遗迹,114.295715,30.544256
黄陂区博物馆,湖北,武汉,武汉,027,85933829;61007569,黎黄陂广场,大南街172号,景点,博物馆,114.380478,30.872526
鲁兹暨史沫特莱旧居,湖北,武汉,武汉,027,,客运港/江滩,鄱阳街32号,景点,名人故居,114.296932,30.583252
花旗银行大楼旧址,湖北,武汉,武汉,027,,客运港/江滩,沿江大道142号,景点,古代遗迹,114.299348,30.580655
龙华禅寺,湖北,武汉,武汉,027,88913068,首义汇/阅马场,武珞路81号（近湖北省图书馆）,景点,宗教,114.315247,30.541413
四明银行旧址,湖北,武汉,武汉,027,,江汉路步行街,汉口江汉路45号,景点,古代遗迹,114.293954,30.578464
郭沫若故居,湖北,武汉,武汉,027,,珞珈山,珞珈山路珞珈山一区20号,景点,名人故居,114.372228,30.534154
周恩来故居,湖北,武汉,武汉,027,,珞珈山,珞珈山一区27号,景点,名人故居,114.372271,30.534511
台湾银行（汉口分行）旧址,湖北,武汉,武汉,027,,客运港/江滩,江汉路21号,景点,古代遗迹,114.295611,30.577375
九州国际旅行社,湖北,武汉,武汉,027,181****1179,客运港/江滩,解放南路362号康华1号楼14楼,景点,旅行社,114.300003,30.59904
九州国际旅行社,湖北,武汉,武汉,027,83666316,宝丰,解放大道1045号宝丰时代写字楼26层附1号,景点,旅行社,114.253507,30.578451
东方国旅旅行社,湖北,武汉,武汉,027,87892256,王家湾,王家湾特1号,景点,旅行社,114.21149,30.565908
武昌蛇山烈士祠,湖北,武汉,武汉,027,,石牌岭/街道口,武珞路,景点,宗教,114.313454,30.541439
华中科技大学青年园,湖北,武汉,武汉,027,87542228,光谷/鲁巷,珞瑜路1037号,景点,自然风光,114.409029,30.512649
武汉节水科技馆,湖北,武汉,武汉,027,,客运港/江滩,江滩大道75号,景点,科技馆,114.312635,30.603575
康辉旅游,湖北,武汉,武汉,027,88185200,司门口,临江大道56号,景点,旅行社,114.297097,30.552506
昌大商务国际旅行社,湖北,武汉,武汉,027,189****2162,白沙洲,武泰闸白沙洲大道507号,景点,旅行社,114.299331,30.513731
梁子湖沙滩浴场,湖北,武汉,武汉,027,,梁子湖风景区,梁子湖大道特1号,景点,海滨沙滩,114.459742,30.242026
湖北金桥假日国际旅行社,湖北,武汉,武汉,027,186****8927,水果湖,中北路148号东沙大厦C1座,景点,旅行社,114.352291,30.564701
九州国际旅行社,湖北,武汉,武汉,027,52345551,石牌岭/街道口,珞南街道街道口南村110号鹏程蕙园1栋16楼,景点,旅行社,114.349735,30.527072
大武汉1911商业街,湖北,武汉,武汉,027,85891911,汉口火车站,新华路589号a座,景点,步行街,114.262634,30.61482
柔纺绣绘艺术馆,湖北,武汉,武汉,027,139****4017,江汉路步行街,江汉路宝利金中央荣御B2座411室,景点,美术馆,114.291974,30.577044
湖北书画院美术馆,湖北,武汉,武汉,027,,首义汇/阅马场,张之洞路243号,景点,美术馆,114.309834,30.533777
立兴洋行,湖北,武汉,武汉,027,,客运港/江滩,沿江大道183号,景点,古代遗迹,114.304553,30.591132
嘉诺撒仁爱修女会礼拜堂,湖北,武汉,武汉,027,,和平大道积玉桥,花园山4号,景点,宗教,114.308624,30.551706
汉阳兵工厂,湖北,武汉,武汉,027,,汉阳大道,琴台大道169附103号附近,景点,更多景点/周边游,114.23764,30.562445
汉口电灯公司旧址,湖北,武汉,武汉,027,,客运港/江滩,鄱阳街56号,景点,人文古迹,114.298442,30.585282
翁守谦故居,湖北,武汉,武汉,027,,和平大道积玉桥,昙华林62号（昙华林武胜门地铁站A口步行300米）,景点,名人故居,114.308372,30.552483
浙江实业银行旧址,湖北,武汉,武汉,027,,江汉路步行街,中山大道910号浙江大楼F1层,景点,古代遗迹,114.292383,30.581512
中央信托局汉口分局旧址,湖北,武汉,武汉,027,,江汉路步行街,中山大道908号,景点,古代遗迹,114.292212,30.581212
中南国际旅行社,湖北,武汉,武汉,027,51834341;87732966,客运港/江滩,洞庭街,景点,旅行社,114.302115,30.589475
瑞典教区旧址,湖北,武汉,武汉,027,,首义汇/阅马场,昙华林艺术村64号附近,景点,古代遗迹,114.309082,30.552507
昙华林,湖北,武汉,武汉,027,88129788,和平大道积玉桥,胭脂路仁济医院对面,景点,步行街,114.308854,30.551994
万婴墓,湖北,武汉,武汉,027,,首义汇/阅马场,花园山2号,景点,古代遗迹,114.307816,30.551023
康辉国际旅行社,湖北,武汉,武汉,027,88614510;88614500,徐东大街,徐东路7号欧洲花园小区10号楼商铺,景点,旅行社,114.349053,30.589023
小军山,湖北,武汉,武汉,027,,沌口,海伦堡千鹭湾,景点,自然风光,114.169351,30.418371
中南国际旅行社,湖北,武汉,武汉,027,87732966,八大家/红钢城,工业二路43号,景点,旅行社,114.39712,30.63234
龙泉灵泉寺,湖北,武汉,武汉,027,81623036,梁子湖风景区,龙泉街道龙泉山风景区55号,景点,宗教,114.515732,30.408503
中国国旅,湖北,武汉,武汉,027,61004528,黄陂广场,百锦街25号（百锦街农贸市场南门旁）,景点,旅行社,114.378881,30.876221
天兴洲,湖北,武汉,武汉,027,153****1999,八大家/红钢城,天兴洲岛屿,景点,自然风光,114.397644,30.66353
戴家湖公园,湖北,武汉,武汉,027,86338628,八大家/红钢城,建十路和平大道立交桥下,景点,公园/广场,114.415626,30.638573
周庄村,湖北,武汉,武汉,027,,左岭,左岭镇,景点,古村古镇,114.602764,30.476744
假日凉台,湖北,武汉,武汉,027,133****9055,水果湖,水果湖横路30号水果湖儿童公园内（东侧）,景点,美术馆,114.345515,30.546671
石瑛旧居,湖北,武汉,武汉,027,,和平大道积玉桥,昙华林三义村特1号,景点,名人故居,114.306496,30.554085
钟子期墓,湖北,武汉,武汉,027,,蔡甸周边,知音湖大道与奓新交叉口西（知音度假村西北300米）,景点,古代遗迹,114.090612,30.538122
耿丹烈士墓,湖北,武汉,武汉,027,,丁字桥/石牌岭,平安路与团结路交叉口北180米,景点,烈士陵园,114.342946,30.533165
中华循道公会弘道会旧址,湖北,武汉,武汉,027,,中南路/洪山广场,武珞路345号（十五中学旁）,景点,古代遗迹,114.326195,30.537121
中国国旅,湖北,武汉,武汉,027,68833364;68833374,石牌岭/街道口,-珞狮南路497号丽岛花园A广场5号（北港村站牌旁）,景点,旅行社,114.344488,30.501248
武汉规划展示馆,湖北,武汉,武汉,027,85661111,后湖,金桥大道117号,景点,陈列馆,114.295246,30.659979
中南国际旅行社,湖北,武汉,武汉,027,66665958,百步亭/二七,东立街315号中国国旅东立国际门市。东立街315号,景点,旅行社,114.315324,30.625714
知青岁月,湖北,武汉,武汉,027,,黄陂区,长岭街短岭村8号,景点,更多景点/周边游,114.355106,31.124276
长河—金莲湾,湖北,武汉,武汉,027,,蔡甸区,索河镇的长河水域,景点,自然风光,113.89746,30.513078
万里行旅行社,湖北,武汉,武汉,027,189****7679,钟家村,拦江路195号鹦鹉花园枫叶园E栋2单元1楼5室（地铁4号线拦江路站）,景点,旅行社,114.272453,30.541599
中国国旅,湖北,武汉,武汉,027,68833374,八大家/红钢城,临江大道,景点,旅行社,114.412977,30.651397
环亚国际旅行社,湖北,武汉,武汉,027,50668824,光谷/鲁巷,关山街道珞喻路新都汇3栋2501室（近地铁2号线光谷广场站E出口）,景点,旅行社,114.39587,30.50991
龙王庙,湖北,武汉,武汉,027,,八大家/红钢城,欢乐大道196号欢乐江城内,景点,宗教,114.392509,30.589348
雾帷轩,湖北,武汉,武汉,027,,东湖风景区,沿湖大道58号磨山景区内,景点,人文古迹,114.409241,30.549021
金色环宇,湖北,武汉,武汉,027,82845005,解放公园/武汉天地,三阳路1号,景点,旅行社,114.307131,30.595991
汉口江滩三期,湖北,武汉,武汉,027,,百步亭/二七,沿江大道滨江苑一期近60路车站,景点,公园/广场,114.323623,30.61685
东方汇理银行,湖北,武汉,武汉,027,,客运港/江滩,沿江大道171号,景点,人文古迹,114.303645,30.589117
武汉园林展览中心,湖北,武汉,武汉,027,,解放公园/武汉天地,解放大道1821号,景点,展览馆,114.303902,30.607115
安利英洋行,湖北,武汉,武汉,027,,客运港/江滩,四唯路10号（三阳路地铁站B口步行430米）,景点,古代遗迹,114.306752,30.597962
湖北康辉国际旅行社,湖北,武汉,武汉,027,82860355,竹叶山/花桥,建设大道江大路23号,景点,旅行社,114.295863,30.616342
中国国学书画院,湖北,武汉,武汉,027,,客运港/江滩,胜利街217号,景点,美术馆,114.29989,30.58945
方志馆,湖北,武汉,武汉,027,,江汉路步行街,铭新街8号,景点,展览馆,114.289009,30.584559
人民乐园,湖北,武汉,武汉,027,,客运港/江滩,江滩大道21号,景点,公园/广场,114.30287,30.586247
翰墨艺术馆,湖北,武汉,武汉,027,,客运港/江滩,黎黄陂路乐凯大厦西南侧,景点,美术馆,114.300456,30.587226
宝中旅游,湖北,武汉,武汉,027,82817273,江汉路步行街,沿江大道91号武汉科学技术馆F1层,景点,旅行社,114.300483,30.580151
百步亭生育文化园,湖北,武汉,武汉,027,82316688;82316699,百步亭/二七,安居路与安居小路交叉路口往西南约80米,景点,文化公园,114.320578,30.646971
非物质文化遗产展览中心,湖北,武汉,武汉,027,,客运港/江滩,合作路15号武汉市群众艺术馆,景点,展览馆,114.298336,30.584928
康辉国际旅行社后湖世博园门市,湖北,武汉,武汉,027,159****2822,百步亭/二七,安居路155,景点,旅行社,114.31854,30.65789
宝中旅游,湖北,武汉,武汉,027,86655555,港澳台风情街,花桥街道黄孝河路29号,景点,旅行社,114.285823,30.614573
中南国际旅游,湖北,武汉,武汉,027,85748493,港澳台风情街,解放大道台北路2号,景点,旅行社,114.28891,30.591261
中国国旅,湖北,武汉,武汉,027,85575057,汉口火车站,常青路168号,景点,旅行社,114.235385,30.625585
中国国旅,湖北,武汉,武汉,027,85630491;139****9391,唐家墩/菱角湖,唐家墩中百仓储新华下路422号,景点,旅行社,114.271352,30.620452
中国国旅,湖北,武汉,武汉,027,83901109,汉口火车站,新湾二路金色雅园A区24栋1单元1-1号门面（阿瓦山寨）,景点,旅行社,114.244045,30.621765
星翔国旅,湖北,武汉,武汉,027,,常青花园,常青五路33号,景点,旅行社,114.255421,30.629317
花园道艺术商业街,湖北,武汉,武汉,027,,西北湖,青年路308号（靠近王家墩地铁站）,景点,观光街区,114.265177,30.595785
海航乐游,湖北,武汉,武汉,027,65661916,汉口火车站,汉兴街道红旗渠路75号,景点,旅行社,114.254926,30.624724
康辉旅游,湖北,武汉,武汉,027,65668183,汉口火车站,红旗渠路88号金色雅园b区3（汉口银行对面）,景点,旅行社,114.247977,30.622817
宁波会馆旧址,湖北,武汉,武汉,027,,六渡桥/汉正街,前进五路111附1号（江汉路地铁站G口步行470米）,景点,古代遗迹,114.28664,30.581537
旅游百事通,湖北,武汉,武汉,027,85785779,西北湖,长江日报路,景点,旅行社,114.278631,30.602681
菱角湖万达室外步行街,湖北,武汉,武汉,027,,唐家墩/菱角湖,菱角湖中心菱角湖万达广场3号门,景点,步行街,114.268567,30.610759
昭君广场,湖北,武汉,武汉,027,,水果湖,中北路楚河汉街（地铁4号线楚河汉街站B出口）,景点,广场,114.344673,30.55496
中国国旅,湖北,武汉,武汉,027,139****1757,和平大道积玉桥,公平路15号,景点,旅行社,114.313614,30.555914
中国国旅,湖北,武汉,武汉,027,68833364,首义汇/阅马场,复兴路53号海达广场F1层,景点,旅行社,114.300262,30.531231
宝中旅游,湖北,武汉,武汉,027,88218855,和平大道积玉桥,中山路189号附4号,景点,旅行社,114.31077,30.555175
长江观景第一台,湖北,武汉,武汉,027,,和平大道积玉桥,临江大道76号蓝湾世家一楼,景点,更多景点/周边游,114.30357,30.560541
电信商务会议中心,湖北,武汉,武汉,027,87275500,水果湖,洪山路特1号,景点,景点/周边游,114.339789,30.545812
易游天下国际旅行社,湖北,武汉,武汉,027,82753636,首义汇/阅马场,解放路35号,景点,旅行社,114.295792,30.52927
莲溪禅寺,湖北,武汉,武汉,027,,石牌岭/街道口,雄楚大街125号,景点,宗教,114.326431,30.520182
独立团烈士陵园,湖北,武汉,武汉,027,87641163,石牌岭/街道口,武珞路717号街道口,景点,烈士陵园,114.347025,30.530785
旅游百事通,湖北,武汉,武汉,027,153****3216,司门口,民主路283号,景点,旅行社,114.305308,30.545549
中国国际旅行社,湖北,武汉,武汉,027,134****3001,徐东大街,徐东商圈徐东大街97号,景点,旅行社,114.352298,30.583998
三和商旅,湖北,武汉,武汉,027,87815511,水果湖,中北路8号,景点,旅行社,114.339112,30.548782
中国国旅,湖北,武汉,武汉,027,68833364,中南路/洪山广场,中南二路与武珞路六巷交叉路口往西约100米（奥山星座北侧）,景点,旅行社,114.329508,30.541728
文联文学艺术院,湖北,武汉,武汉,027,,徐东大街,东湖路翠柳街1号,景点,美术馆,114.368189,30.569737
海外旅游,湖北,武汉,武汉,027,138****6595,余家头/四美塘,和平大道743号附9号（近杨园门市部）,景点,旅行社,114.368561,30.613511
大堤口广场,湖北,武汉,武汉,027,,和平大道积玉桥,临江大道64号,景点,广场,114.299385,30.555988
中国康辉武汉旅行社,湖北,武汉,武汉,027,,水果湖,洪山路2号湖北科教大厦C座9层（近广场环路）,景点,旅行社,114.339241,30.544136
天兴洲大桥公园,湖北,武汉,武汉,027,,八大家/红钢城,建设十路3号,景点,公园/广场,114.408946,30.648933
中国国旅,湖北,武汉,武汉,027,68833374,八大家/红钢城,黄州街42附12号（青青幼儿园旁）,景点,旅行社,114.403296,30.623266
徐东国旅,湖北,武汉,武汉,027,130****6320,八大家/红钢城,建设一路10附17号,景点,旅行社,114.373402,30.621162
海旅百事通国际旅行社,湖北,武汉,武汉,027,189****4278,八大家/红钢城,和平大道建设二路59号,景点,旅行社,114.380927,30.619327
柳林公园,湖北,武汉,武汉,027,,八大家/红钢城,临江大道896号,景点,公园/广场,114.41694,30.652535
中南国际旅游,湖北,武汉,武汉,027,86691110,八大家/红钢城,和平大道青扬十街,景点,旅行社,114.399912,30.638752
中国国旅,湖北,武汉,武汉,027,68833374,武胜路,武胜路134号,景点,旅行社,114.265945,30.57366
皇明科技展示中心,湖北,武汉,武汉,027,85806543,宝丰,宝丰路33号迎宾花园1楼,景点,展览馆,114.252393,30.580043
湖北康辉国际旅行社,湖北,武汉,武汉,027,85415612,武胜路,利济北路58号（汉正街地铁站D口步行490米）,景点,旅行社,114.270921,30.573211
硚口科学技术馆,湖北,武汉,武汉,027,,古田路,祥顺路武汉市博学初级中学,景点,科技馆,114.217796,30.612546
赤壁大战全景画馆,湖北,武汉,武汉,027,,钟家村,晴川街道龟山北路特1号,景点,美术馆,114.268618,30.554216
龟山三国城,湖北,武汉,武汉,027,84713718,钟家村,龟北路中段,景点,影视基地,114.272593,30.55519
抱佛堂,湖北,武汉,武汉,027,,钟家村,翠微路89号,景点,宗教,114.261393,30.545633
汉阳圣光堂,湖北,武汉,武汉,027,84673107,汉阳大道,铁桥村徐家大湾1号（七里庙地铁站A口步行460米）,景点,宗教,114.228912,30.554246
琴台绿化广场,湖北,武汉,武汉,027,,钟家村,琴台立交桥边（钟家村地铁站A口步行470米）,景点,广场,114.263538,30.552297
千年旅行社有限公司,湖北,武汉,武汉,027,,钟家村,龟山北路8号,景点,旅行社,114.272981,30.556803
红色广场,湖北,武汉,武汉,027,84841553,鹦鹉大道,鹦鹉大道11-2号,景点,广场,114.266556,30.552691
宝中旅游,湖北,武汉,武汉,027,187****0096,汉阳大道,自力一街221号,景点,旅行社,114.261993,30.549887
中国国旅,湖北,武汉,武汉,027,68833374,王家湾,龙阳大道15号郭茨口车站（王家湾地铁站L口旁）,景点,旅行社,114.211176,30.565246
大禹文化博物馆,湖北,武汉,武汉,027,84710887,琴台,洗马长街86号晴川阁内,景点,博物馆,114.284447,30.555265
辛亥革命纪念园,湖北,武汉,武汉,027,88875306;88875305,光谷/东湖高新区,石门峰路石门峰博物馆东南100米,景点,纪念馆,114.478244,30.514214
中国国旅（武汉）国际旅行社,湖北,武汉,武汉,027,186****9881,光谷/鲁巷,虎泉街246-1号流行视窗购物广场(卓豹店)F1层,景点,旅行社,114.383591,30.505486
中国国旅,湖北,武汉,武汉,027,137****7905,南湖花园,平安路170（近南湖门市部）,景点,旅行社,114.319671,30.506871
花山生态艺术馆,湖北,武汉,武汉,027,,洪山区,东湖新技术开发区花城大道特1号,景点,美术馆,114.498383,30.557641
九峰山革命烈士陵园,湖北,武汉,武汉,027,87635476,光谷/东湖高新区,土桥村特1号,景点,烈士陵园,114.503784,30.507837
太极广场,湖北,武汉,武汉,027,,楚河汉街,烟霞路1号,景点,广场,114.335106,30.560028
创业光谷步行街,湖北,武汉,武汉,027,,光谷/鲁巷,关山大道115号附近,景点,步行街,114.415438,30.500909
泰然·生物谷展示中心,湖北,武汉,武汉,027,,光谷/东湖高新区,高新大道,景点,展览馆,114.482833,30.489489
易游天下,湖北,武汉,武汉,027,88669366,南湖花园,恒安路55号,景点,旅行社,114.31665,30.505402
航空国旅,湖北,武汉,武汉,027,87426001;138****2188,光谷/鲁巷,民院路53-6号（龙安集团对面）,景点,旅行社,114.398931,30.50108
中国国际旅行社,湖北,武汉,武汉,027,85715198,八大家/红钢城,和平街道祥丰路（景胜花园西）,景点,旅行社,114.384224,30.607944
钢都花园露天广场,湖北,武汉,武汉,027,,八大家/红钢城,园林路69号,景点,广场,114.367977,30.611887
鑫田商旅,湖北,武汉,武汉,027,,石牌岭/街道口,石牌岭路193号4层,景点,旅行社,114.336651,30.515761
易游天下国际旅行社,湖北,武汉,武汉,027,,南湖花园,平安路86号,景点,旅行社,114.317596,30.502746
中国国际旅行社,湖北,武汉,武汉,027,88772164,石牌岭/街道口,平安路与安邻街交叉路口往北约50米（七星雪香花园）,景点,旅行社,114.316082,30.506209
中国国际旅行社,湖北,武汉,武汉,027,87415427,光谷/鲁巷,珞喻东路189号,景点,旅行社,114.426243,30.505893
中国国旅,湖北,武汉,武汉,027,87466230,光谷/鲁巷,雄楚大道888号雄楚1号购物广场F1,景点,旅行社,114.390312,30.497847
基督教曙光堂,湖北,武汉,武汉,027,,光谷天地,关南一路2号,景点,宗教,114.412964,30.471867
金湖湾科技生态园,湖北,武汉,武汉,027,,梁子湖风景区,梁子湖大道,景点,动植物园,114.432091,30.318453
光谷展示中心,湖北,武汉,武汉,027,,光谷天地,关山大道光谷软件园4期F4栋,景点,展览馆,114.408516,30.476353
国营四七一公园,湖北,武汉,武汉,027,,武钢厂区/武东,武东中路,景点,公园/广场,114.458578,30.571977
古龙塆,湖北,武汉,武汉,027,,梁子湖风景区,古龙山庄,景点,更多景点/周边游,114.374367,30.282437
康辉国际旅行社,湖北,武汉,武汉,027,153****8350,纸坊,纸金路石头湾10号,景点,旅行社,114.289037,30.337962
新世纪公园,湖北,武汉,武汉,027,,纸坊,法院对面（北华街地铁站C口步行450米）,景点,公园/广场,114.327721,30.356686
当代运动公园,湖北,武汉,武汉,027,,光谷/东湖高新区,东湖技术开发区谷光大道76号,景点,公园/广场,114.414871,30.463626
鸽子山,湖北,武汉,武汉,027,,江夏区,082乡道,景点,自然风光,114.296049,30.27886
当代艺术馆,湖北,武汉,武汉,027,,光谷/东湖高新区,光谷大道112号,景点,美术馆,114.418778,30.462438
基督教恩光堂,湖北,武汉,武汉,027,,纸坊,任家湾139,景点,宗教,114.334404,30.345772
明王墓群,湖北,武汉,武汉,027,,藏龙岛,龙泉山风景区内（西侧）,景点,古代遗迹,114.507747,30.412387
中国国旅,湖北,武汉,武汉,027,68833364,藏龙岛,流芳老街大邱客运站,景点,旅行社,114.453599,30.442729
藏龙岛,湖北,武汉,武汉,027,,藏龙岛,藏龙大道,景点,自然风光,114.416,30.419529
观音寺,湖北,武汉,武汉,027,,纸坊,武昌大道538号,景点,宗教,114.293059,30.332949
海外旅游（集团）有限公司,湖北,武汉,武汉,027,4000606176,光谷/东湖高新区,华师园北路1号,景点,旅行社,114.400596,30.457416
基督教恩典堂,湖北,武汉,武汉,027,,江夏区,正街86号,景点,宗教,114.16086,30.151471
香炉山遗址,湖北,武汉,武汉,027,,蔡甸区,祥兴街,景点,古代遗迹,113.946048,30.374399
金龙水寨生态乐园,湖北,武汉,武汉,027,84981567,蔡甸区,索河街道龚家渡金龙湖畔,景点,动植物园,113.931534,30.541216
中南国旅,湖北,武汉,武汉,027,84211516,沌口,宁康路98号附24号,景点,旅行社,114.166321,30.493841
东岳庙,湖北,武汉,武汉,027,,蔡甸区,永安街,景点,宗教,113.952039,30.455029
宝中旅游,湖北,武汉,武汉,027,69811018,蔡甸城区,茂源街建新东区18栋附43号,景点,旅行社,114.038865,30.574229
旅游百事通,湖北,武汉,武汉,027,,常青南园,东风大道159号-c4栋-附30,景点,旅行社,114.246167,30.632123
中南国际旅游,湖北,武汉,武汉,027,84210070,沌口,联城路22号2栋附2号,景点,旅行社,114.156451,30.492421
金凯商业街,湖北,武汉,武汉,027,138****6980,沌口,东风大道518号（东风公司地铁站D口步行490米）,景点,步行街,114.162519,30.496842
沌口文体广场,湖北,武汉,武汉,027,,沌口,经济开发区沌口办事处沌口开发区联城路56号,景点,公园/广场,114.152811,30.489637
纱帽江滩公园,湖北,武汉,汉南区,027,,汉南区,纱帽正街与滨江路交叉处,景点,公园/广场,114.085447,30.303095
景德寺,湖北,武汉,武汉,027,,东西湖区,景德寺路与柏泉路交叉口东南300米,景点,宗教,114.134357,30.748347
七彩植物园,湖北,武汉,武汉,027,,东西湖区,走马岭街惠安大道特1号,景点,植物园,113.996015,30.645841
康辉国际旅行社,湖北,武汉,武汉,027,189****5977,吴家山,东吴大道汉电小区,景点,旅行社,114.141947,30.623996
长江轮胎海外旅游,湖北,武汉,武汉,027,83890892,吴家山,五环大道65附19-20号,景点,旅行社,114.137255,30.623335
丽景广场,湖北,武汉,武汉,027,,金银湖,金南一路5-31号（园博园北地铁站E口旁）,景点,广场,114.223456,30.634338
南极峰,湖北,武汉,武汉,027,,常青花园,银杏街97号,景点,自然风光,114.254982,30.645794
武汉国际风情园,湖北,武汉,武汉,027,,东西湖区,107国道旁,景点,更多景点/周边游,114.036136,30.649766
武汉国际风景公园,湖北,武汉,武汉,027,,东西湖区,东西湖大道4032号附近,景点,公园/广场,114.036649,30.649714
易游天下东西湖门市,湖北,武汉,武汉,027,83240150,吴家山,开屏里社区南区北门旁,景点,旅行社,114.146947,30.620717
宝中旅游,湖北,武汉,武汉,027,83957588,常青花园,常青花园新区街道常青花园五号小区30栋1层,景点,旅行社,114.243044,30.648961
慧灵禅寺,湖北,武汉,新洲区,027,,新洲区,318国道,景点,宗教,114.683897,30.912433
风火山禅寺,湖北,武汉,新洲区,027,,新洲区,新道公路,景点,宗教,114.867738,30.84315
回龙寺,湖北,武汉,新洲区,027,,新洲区,回龙寺,景点,宗教,114.656222,30.869786
岱园,湖北,武汉,武汉,027,,金银湖,环湖路67号附近,景点,公园/广场,114.211925,30.661681
清凉寺,湖北,武汉,新洲区,027,,新洲区,001乡道附近,景点,宗教,114.582697,30.78673
吉灵寺,湖北,武汉,新洲区,027,,新洲区,刘大路与065乡道交叉口西320米,景点,宗教,114.774938,30.737877
康辉国际旅行社,湖北,武汉,新洲区,027,86917568,新洲图书馆,红旗街27号逢源商务酒店1楼,景点,旅行社,114.802701,30.841051
报祖寺,湖北,武汉,新洲区,027,,新洲区,八方咀132,景点,宗教,114.601159,30.827487
白云寺,湖北,武汉,新洲区,027,,新洲区,G70福银高速,景点,宗教,114.592981,30.791001
将军山森林公园,湖北,武汉,新洲区,027,,新洲区,005乡道,景点,森林公园,115.006767,30.885777
湖北省海外旅游（集团）有限公司,湖北,武汉,武汉,027,59886583;4000606176,客运港/江滩,中山大道909号（近江岸一元路）,景点,旅行社,114.302044,30.592334
庆福禅寺,湖北,武汉,新洲区,027,,新洲区,半边街路39号,景点,宗教,114.929981,30.831353
新洲博物馆,湖北,武汉,新洲区,027,86921946,新洲区中心/邾城街,博物大道309号,景点,博物馆,114.81913,30.844608
新洲区科技馆,湖北,武汉,新洲区,027,,新洲区中心/邾城街,博物大道309号,景点,科技馆,114.818723,30.844643
显灵观,湖北,武汉,新洲区,027,,新洲区,072乡道西150米,景点,宗教,114.79594,30.787679
龙华寺,湖北,武汉,新洲区,027,,新洲区中心/邾城街,106国道,景点,宗教,114.820231,30.843905
明王寺,湖北,武汉,新洲区,027,,新洲区,沿河大道,景点,宗教,114.687223,30.851023
高峰寺,湖北,武汉,新洲区,027,,新洲区,新洲402县道,景点,宗教,114.84716,30.92005
蒋家古庙,湖北,武汉,新洲区,027,,新洲区,民防路,景点,宗教,114.789566,30.814316
净土庵,湖北,武汉,新洲区,027,,新洲区,汪五房湾136号,景点,宗教,114.81093,30.86815
通禅湖景区,湖北,武汉,新洲区,027,,新洲区,005乡道东南侧,景点,自然风光,115.010316,30.870512
绿瀛园林,湖北,武汉,新洲区,027,,新洲区,仓埠街丰乐村特1号正东方向110米,景点,植物园,114.613813,30.813643
菩提弥陀寺,湖北,武汉,新洲区,027,,新洲区,徐铁线,景点,宗教,114.992591,30.868261
凯旋国际旅行社,湖北,武汉,新洲区,027,86968993;86969033,阳逻开发区,环城路汽车六队门面17号,景点,旅行社,114.562995,30.655955
竹筒寺,湖北,武汉,新洲区,027,,新洲区,汪兴路与商发街交叉口东北420米,景点,宗教,114.711867,30.783117
中南国际旅游公司,湖北,武汉,新洲区,027,,阳逻开发区,阳逻街长丰路22号,景点,旅行社,114.570065,30.656652
观景园,湖北,武汉,新洲区,027,,新洲区,005乡道,景点,更多景点/周边游,115.002431,30.865995
徐源泉公馆,湖北,武汉,新洲区,027,89060009,新洲区,正源路,景点,人文古迹,114.6001,30.832504
中国国旅,湖北,武汉,新洲区,027,68833364,新洲区中心/邾城街,齐安大道蔡濠幼儿园西南侧约60米,景点,旅行社,114.804119,30.848675
孔庙,湖北,武汉,武汉,027,,黄陂区,蔡店街道013乡道,景点,宗教,114.271947,31.237078
新洲古佛寺,湖北,武汉,新洲区,027,,新洲区,生生路东50米,景点,宗教,114.709801,30.768747
柴泊湖休闲广场,湖北,武汉,新洲区,027,,阳逻开发区,环湖路19号,景点,广场,114.566719,30.669544
乳业科技博览中心,湖北,武汉,武汉,027,,黄陂区,武湖街道中心路,景点,展览馆,114.468744,30.718238
海会塔,湖北,武汉,新洲区,027,,新洲区,辛冲街道111省道,景点,宗教,114.820287,30.822967
